Area Code,Phone,customer_worth,churn_prob,expected_loss
415,362-4596,71.92,0.158231019222,11.3799749024
408,378-4557,70.79,0.160648549162,11.3723107952
408,405-3848,72.46,0.155839702315,11.2921448297
510,394-3806,71.44,0.157984527174,11.2864146213
415,370-8379,72.87,0.154735223161,11.2755557118
510,416-9021,63.36,0.175979690064,11.1500731625
510,413-9269,63.56,0.175317183904,11.143160209
408,329-2789,72.44,0.153240198436,11.1007199747
415,415-6578,68.99,0.16041392426,11.0669566347
510,377-8267,68.62,0.161108411669,11.0552592087
415,364-7719,54.22,0.201478611406,10.9241703104
415,339-9026,44.78,0.2428724981,10.8758304649
415,398-5970,72.49,0.148786501292,10.7855334787
408,417-3676,69.98,0.153668000634,10.7536866844
510,394-2560,50.42,0.211398592696,10.6587170437
510,354-2762,67.91,0.156478785644,10.6264743331
510,360-5794,71.43,0.147938215397,10.5672267258
510,332-7391,72.79,0.144152100941,10.4928314275
408,344-9966,71.25,0.147138363505,10.4836083997
415,409-7523,59.96,0.173875679864,10.4255857646
415,390-7274,39.15,0.26543192273,10.3916597749
408,351-6585,70.01,0.148009126187,10.3621189244
510,420-1383,71.98,0.143695676544,10.3432147976
415,383-2537,66.64,0.154627142643,10.3043527857
415,358-1922,72.34,0.142199622901,10.2867207206
510,329-1955,72.64,0.14091060818,10.2357465782
510,354-4568,58.44,0.175008163167,10.2274770555
415,365-5682,73.15,0.139320063051,10.1912626122
510,344-5766,65.11,0.156486841736,10.1888582654
415,384-7459,38.95,0.261452859298,10.1835888697
510,419-9688,69.07,0.147108238536,10.1607660357
415,400-7253,52.89,0.191792367693,10.1438983273
510,343-3340,41.92,0.241969966905,10.1433810127
415,417-7913,53.98,0.187810078028,10.1379880119
415,416-9522,70.89,0.142868212199,10.1279275628
408,408-8650,64.75,0.155058144845,10.0400148787
415,416-5662,73.83,0.135971890676,10.0388046886
510,403-1128,35.43,0.280105797687,9.92414841206
415,381-2460,63.2,0.156740040542,9.90597056225
415,344-5973,58.2,0.169492404997,9.86445797084
415,400-7280,81.19,0.12144638508,9.86023200468
510,352-9130,52.12,0.188568655722,9.82819833622
510,361-2349,47.48,0.206554466922,9.80720608945
510,360-1643,47.21,0.20715778453,9.77991900768
510,369-7017,56.33,0.172406372828,9.71165098139
415,354-4352,68.57,0.141472597787,9.70077603028
408,350-1126,48.18,0.201104449836,9.6892123931
510,337-3740,70.11,0.136247049681,9.55228065316
408,401-3926,69.83,0.136610347728,9.53950058184
408,335-4719,73.32,0.129086222024,9.4646017988
408,419-3427,72.87,0.129718610022,9.45259511228
415,343-3399,40.82,0.23031841316,9.40159762518
408,355-2872,59.47,0.157996360212,9.39604354183
510,415-4051,70.72,0.131610691498,9.30750810276
415,355-6531,71.9,0.128852196885,9.264472956
415,405-8867,73.26,0.126425322177,9.26191910268
408,422-7728,72.68,0.12535551667,9.11083895159
510,328-9315,76.78,0.11793644579,9.05516030776
510,402-2377,68.99,0.131156515396,9.04848799716
408,327-9957,32.89,0.275000130756,9.04475430056
408,365-8831,66.89,0.132782536475,8.88182386483
415,400-9510,72.6,0.121789165501,8.84189341535
415,383-6373,64.93,0.136102945465,8.83716424905
415,374-8525,60.5,0.145957935365,8.8304550896
415,419-6418,68.01,0.12924200448,8.78974872467
408,408-3269,71.38,0.122718878801,8.75967356882
510,389-8417,55.1,0.158468842687,8.73163323205
415,388-8282,67.86,0.128399145116,8.71316598759
415,362-7604,70.21,0.124069428685,8.710914588
415,413-3177,69.6,0.124680499407,8.67776275873
415,361-4137,73.76,0.11673703832,8.61052394647
510,363-5819,71.16,0.120430074971,8.56980413494
408,400-3446,62.34,0.137291854401,8.55877420336
510,376-9607,47.27,0.180746031527,8.54386491026
408,390-1612,52.87,0.161586613824,8.54308427286
415,421-3528,67.79,0.125531578198,8.50978568606
415,336-6997,71.24,0.11909272195,8.48416551171
408,362-7581,77.11,0.109987826327,8.48116128809
408,420-9009,65.7,0.128828865795,8.46405648274
510,408-2712,60.73,0.138837920626,8.43162691963
415,336-5920,69.83,0.1203783356,8.40601917498
510,394-9984,70.41,0.118018371251,8.30967351979
415,354-3237,72.1,0.115168993313,8.30368441784
415,366-7360,57.46,0.144465868069,8.30100877924
408,383-1509,57.12,0.145296392932,8.29932996428
408,377-1218,77.98,0.106427253498,8.2991972278
415,356-7580,60.37,0.137146998586,8.27956430462
415,391-1737,53.67,0.154055034208,8.26813368596
415,418-1775,69.16,0.119173166464,8.24201619266
510,331-8484,43.04,0.19110115876,8.22499387303
415,398-1759,69.66,0.117828432583,8.2079286137
415,371-9414,60.76,0.131193389521,7.97131034727
408,411-4582,73.36,0.108577905064,7.9652751155
415,357-5696,48.5,0.163793127854,7.9439667009
415,421-9401,70.06,0.113204980967,7.93114096655
510,395-3026,68.94,0.115027440749,7.92999176525
510,328-2647,71.15,0.111233427832,7.91425839027
415,397-7453,69.52,0.113353084102,7.88030640679
408,401-4007,60.76,0.128123910421,7.78480879719
415,375-2098,87.29,0.089014263042,7.77005502094
415,374-7285,73.06,0.106113769063,7.75267196775
408,406-5023,57.02,0.135013290149,7.69845780432
408,375-9999,66.8,0.115210721882,7.69607622169
510,359-7648,69.14,0.111302360995,7.69544523921
408,371-9457,54.62,0.140714077638,7.68580292059
510,338-7120,86.38,0.0888979462451,7.67900459665
408,354-7339,61.66,0.123808605949,7.63403864283
415,401-1252,63.43,0.119877711397,7.60384323394
415,392-1734,42.57,0.177199267678,7.54337282507
510,411-2977,55.73,0.135042481842,7.52591751303
510,368-9860,48.23,0.155935064053,7.52074813927
510,342-6696,73.21,0.102633834236,7.51382300439
408,330-6436,84.3,0.0890068797029,7.50327995896
408,345-1994,82.14,0.0912130741712,7.49224191242
510,333-3460,64.48,0.11560136076,7.45397574183
415,332-9896,70.86,0.105059784693,7.44453634334
510,342-8320,83.33,0.0889722407638,7.41405682285
415,389-2540,58.1,0.125956073326,7.31804786023
415,351-7369,81.8,0.0889637566982,7.27723529791
415,346-8581,69.96,0.103906768295,7.2693175099
408,343-7734,53.1,0.136658952807,7.25659039403
415,415-3016,81.34,0.0890101702294,7.24008724646
415,333-5295,81.17,0.0889826109177,7.22271852819
510,328-5050,71.25,0.101293382865,7.21715352915
415,392-2381,40.24,0.178620884622,7.1877043972
415,330-8173,80.54,0.0889153348124,7.16124106579
415,389-4695,73.43,0.0967624550465,7.10526707406
415,414-2905,79.3,0.0889503610367,7.05376363021
408,370-7565,79.07,0.0890248954357,7.0391984821
510,348-8711,78.99,0.0890302500146,7.03249944865
408,371-9482,68.76,0.102250412025,7.03073833087
408,360-1171,27.02,0.259948953818,7.02382073215
415,363-7802,77.3,0.0903117814497,6.98110070606
415,340-6908,60.66,0.114995697555,6.97563901368
510,412-3527,42.77,0.16273921959,6.96035642187
415,414-1496,71.04,0.0979155730845,6.95592231192
510,355-5009,67.01,0.103687377804,6.94809118662
408,383-8848,77.86,0.0890794290048,6.93572434232
415,358-8025,67.97,0.101917180363,6.9273107493
510,357-2294,69.99,0.0988802807456,6.92063084938
415,336-7155,77.82,0.0889134533521,6.91924493986
415,409-2412,58.69,0.11718807425,6.87776807773
415,339-7485,62.74,0.109330058915,6.85936789635
510,394-6668,76.94,0.0890514119924,6.8516156387
510,337-3769,68.62,0.0996364078301,6.8370503053
415,408-9572,76.81,0.0889938677947,6.83561898531
408,372-9976,46.64,0.146133202427,6.81565256117
408,369-3626,49.53,0.137059820138,6.78857289145
415,416-7393,38.93,0.173428209476,6.7515601949
408,417-5034,42.26,0.159727869399,6.7500997608
408,381-5273,57.42,0.117487398543,6.74612642436
408,350-4820,65.16,0.103188256146,6.72374677046
510,348-8679,34.11,0.196176782328,6.69159004519
415,401-5012,74.59,0.0889302276116,6.63330567755
408,386-3717,60.27,0.109929886449,6.62547425631
408,396-6247,75.86,0.08721524681,6.616148623
408,350-9720,51.51,0.128433925246,6.61563148941
510,411-5740,59.36,0.111406290732,6.61307741783
510,348-1359,64.74,0.101841253275,6.59320273705
415,390-9986,71.57,0.0919868454912,6.5834985318
408,420-5645,68.49,0.0960344427757,6.57739898571
415,416-6628,70.31,0.0935094507216,6.57464948024
408,382-2026,73.8,0.0889901439347,6.56747262238
415,376-9513,71.88,0.0912230436491,6.5571123775
415,389-2477,71.04,0.0917237229176,6.51605327606
408,388-4879,73.1,0.0890991296064,6.51314637423
408,385-6175,68.26,0.0949286547769,6.47982997507
415,416-8697,68.53,0.0943447371641,6.46544483786
510,341-3180,72.46,0.0889264773971,6.44361255219
415,378-3722,72.41,0.0889379728368,6.43999861311
408,391-6773,72.32,0.0889888390544,6.43567284041
510,365-2192,59.65,0.107822009123,6.43158284416
510,345-2108,72.31,0.0888995317562,6.42832514129
415,399-7865,72.09,0.0890049784585,6.41636889707
408,359-1231,72.08,0.0889753821564,6.41334554583
408,417-6906,71.96,0.0890709807191,6.40954777254
510,373-6784,71.99,0.0890017553256,6.40723636589
415,418-2402,71.9,0.0889827888898,6.39786252118
415,398-5006,71.78,0.0890664401885,6.39318907673
415,368-9751,71.87,0.0889001869663,6.38925643727
510,381-9234,71.64,0.0890539376657,6.37982409437
408,370-9000,71.72,0.0889261371267,6.37778255472
408,351-9037,71.58,0.0890135180945,6.37158762521
415,392-5941,71.16,0.0890492081062,6.33674164883
408,333-5729,58.7,0.107883740751,6.33277558209
415,342-1960,71.13,0.0889634569942,6.327970696
510,362-5579,71.02,0.0890613351302,6.32513602095
408,371-9602,71.13,0.0889188918729,6.32480077892
415,349-7362,71.1,0.0889280770112,6.3227862755
415,363-9663,70.93,0.0890660690442,6.31745627731
510,329-7102,38.18,0.165268327333,6.30994473757
510,370-9563,71.76,0.0878774299404,6.30608437252
415,379-7009,70.74,0.0891312109325,6.30514186136
510,406-3890,70.89,0.088669304123,6.28576696928
415,352-2175,36.68,0.171278936585,6.28251139394
408,416-7591,70.55,0.0890076294424,6.27948825716
415,386-4215,42.6,0.147282932599,6.27425292872
415,410-3719,70.45,0.0890450620774,6.27322462335
415,420-6414,70.38,0.0890530306492,6.26755229709
415,396-2719,66.48,0.0942383394114,6.26496480407
415,335-2274,70.33,0.0890568142241,6.26336574438
415,371-3236,70.28,0.0890912722992,6.26133461719
408,331-5962,76.0,0.0823609693878,6.25943367347
415,366-8382,70.28,0.0890409627588,6.25779886269
408,342-5243,70.23,0.0890094413252,6.25113306427
408,417-3257,67.8,0.0921728453421,6.2493189142
510,377-8309,70.2,0.0889671048097,6.24549075764
415,330-6626,52.09,0.119835194302,6.24221527117
510,348-9145,46.22,0.135048109599,6.24192362565
408,416-7452,69.99,0.0889967650856,6.22888358834
415,420-4089,57.19,0.108809287151,6.22280313216
415,366-5918,69.89,0.0890137688935,6.22117230797
415,385-1985,69.79,0.0890558135515,6.21520522776
510,342-5854,69.77,0.0890500070237,6.21301899005
415,329-9364,69.71,0.0890265598835,6.20604148948
415,333-8180,69.65,0.0890775349633,6.20425031019
415,422-8344,64.02,0.0967514168577,6.19402570723
510,353-7407,69.52,0.0889899753886,6.18658308902
408,418-6412,44.61,0.138660687435,6.18565326646
510,345-1998,69.4,0.0890978680751,6.18339204441
408,339-3636,69.38,0.0890634484643,6.17922205446
510,378-8567,69.09,0.0893203143093,6.17114051563
510,342-7716,56.77,0.108625346646,6.16666092912
415,375-5439,69.26,0.0889176554557,6.15843681686
408,392-5716,69.04,0.0889644292441,6.14210419501
415,383-6356,69.02,0.0889578331276,6.13986964246
408,393-5802,68.92,0.0890418981699,6.13676762187
408,344-5967,68.91,0.0890253241565,6.13473508763
510,384-5632,61.01,0.100244172931,6.11589699053
415,393-6733,73.48,0.0831053280255,6.10657950331
408,408-4323,68.53,0.089072738304,6.10415475598
415,333-7961,68.45,0.0890452629206,6.09514824691
415,335-5591,69.95,0.0870883645127,6.09183109767
510,397-9486,69.65,0.0874396587148,6.09017222948
415,335-3133,68.38,0.0890511162416,6.0893153286
415,370-8786,68.31,0.0890550872753,6.08335301177
415,377-8067,57.28,0.106139474376,6.07966909224
415,417-4063,58.7,0.103504956695,6.07574095798
510,376-1713,68.27,0.0889335670485,6.0714946224
415,357-3709,68.22,0.0889666678385,6.06930607994
415,336-1462,65.86,0.092018418756,6.06033305927
415,385-6778,67.75,0.088954178846,6.02664561682
408,408-6496,71.31,0.0844834668243,6.02451601924
510,328-8230,67.74,0.0889102613847,6.0227811062
415,412-3404,67.65,0.0889560242951,6.01787504356
415,394-6577,67.57,0.0890490581303,6.01704485786
408,420-3857,62.26,0.0965365546286,6.01036589118
415,399-9239,65.24,0.0920534133727,6.00556468843
415,333-7749,67.48,0.0889664864945,6.00345850865
408,360-6416,67.37,0.0890023734769,5.99608990114
415,343-6940,65.5,0.091304814742,5.9804653656
408,389-7012,67.18,0.0889492661944,5.97561170294
408,336-5406,67.04,0.0890989343184,5.9731925567
408,355-7293,67.01,0.0890551652884,5.96758662597
415,390-3761,66.96,0.0889935572974,5.95900859663
408,361-3337,66.83,0.08909633439,5.95430802728
415,341-7332,66.92,0.0889412755128,5.95195015731
408,406-6304,66.99,0.0888481892092,5.95194019512
510,374-5530,66.8,0.0890704911037,5.94990880573
408,421-9034,66.92,0.0889011962227,5.94926805123
510,355-9581,66.76,0.0890886362912,5.9475573588
415,346-7302,48.72,0.122018137058,5.94472363746
510,422-8268,68.17,0.0871701565545,5.94238957232
510,405-7204,66.73,0.0889620986448,5.93644084257
415,348-3338,67.92,0.0873276217328,5.93129206809
408,398-3632,66.59,0.0890223152476,5.92799597234
510,369-6880,66.57,0.0890301990148,5.92674034842
510,352-6573,66.62,0.0889037107413,5.92276520959
415,345-4589,56.45,0.104910464026,5.9221956943
408,343-3227,79.19,0.0747441529562,5.9189894726
510,374-4664,66.09,0.0890512009613,5.88539387153
510,398-7414,66.15,0.0889393103648,5.88333538063
415,408-6621,65.84,0.0889489255682,5.85639725941
510,408-2089,65.63,0.0891097580533,5.84827342104
408,384-6654,65.62,0.0890316280375,5.84225543182
415,343-4147,64.14,0.0910767561415,5.84166313891
415,368-5628,70.75,0.0825218221491,5.83841891705
415,354-2985,65.41,0.0890211718149,5.82287484841
408,343-2741,65.27,0.0891137792434,5.81645637122
408,363-3515,65.18,0.089049752966,5.80426289832
408,395-6913,79.69,0.0728298695489,5.80381230435
408,354-9492,65.14,0.0890902046135,5.80333592852
510,331-8462,41.29,0.140533532824,5.80262957028
415,421-2245,65.1,0.0890168920826,5.79499967458
415,397-9184,63.69,0.0909443786487,5.79224747613
415,341-6743,74.54,0.0776556862278,5.78845485142
415,395-1380,65.04,0.0889681066893,5.78648565907
415,348-5767,69.67,0.0830539807588,5.78637083946
415,360-1406,68.08,0.0849551043174,5.78374350193
415,390-5267,65.02,0.0889287581012,5.78214785174
415,352-4221,64.77,0.0890917087832,5.77046997789
415,382-7659,45.38,0.12703993001,5.76507202383
415,396-4234,65.1,0.0885385990825,5.76386280027
415,351-2928,60.47,0.0952321591626,5.75868866456
408,354-7077,74.08,0.0776221172645,5.75024644695
510,356-4706,64.6,0.088932848028,5.74506198261
415,412-2947,64.48,0.0890809909236,5.74394229475
415,350-2250,64.53,0.088913381018,5.73758047709
415,389-6037,50.3,0.114031598968,5.73578942811
408,354-3040,71.6,0.0800984569561,5.73504951805
408,369-7049,65.36,0.0876080322248,5.72606098621
415,348-6659,75.69,0.0755197000149,5.71608609412
415,402-5014,69.69,0.0820215703708,5.71608323914
510,379-3037,48.17,0.118659397311,5.71582316845
415,374-1213,64.2,0.088980235375,5.71253111107
415,373-2091,67.12,0.085093044224,5.71144512832
415,421-6268,64.02,0.0891081552247,5.70470409749
415,400-5511,72.82,0.0781465719053,5.69063336614
415,338-6283,63.92,0.0889993068204,5.68883569196
408,410-3782,71.64,0.0791805838618,5.67249702786
415,411-6501,63.7,0.0889314799611,5.66493527352
408,349-4396,63.62,0.0890028883534,5.66236375704
415,406-1349,63.61,0.0889473209145,5.65793908337
415,370-3271,63.53,0.0890509471658,5.65740667344
415,366-7331,63.56,0.0889396838282,5.65300630412
408,347-6717,63.46,0.0890157241027,5.64893785156
408,356-1952,46.55,0.121075040691,5.63604314415
415,394-2553,51.96,0.108278111957,5.62613069728
415,362-9411,63.08,0.089058725505,5.61782440486
415,343-3356,66.5,0.0844669360994,5.61705125061
510,335-2261,63.11,0.088934879163,5.61268022397
415,392-8905,62.94,0.0890398983999,5.60417120529
408,367-3648,35.38,0.158270449983,5.5996085204
415,361-8367,68.0,0.0822601996496,5.59369357617
510,362-2314,62.81,0.0889895026129,5.58943065911
415,376-9249,62.71,0.0890214173409,5.58253308145
415,344-9943,73.79,0.0755254305089,5.57302151725
415,408-1486,62.26,0.0890617663131,5.54498557065
510,413-6346,62.19,0.089006489856,5.53531360415
510,407-9830,67.26,0.0822551860326,5.53248381255
415,410-5236,75.67,0.0730496282646,5.52766537078
408,332-8160,62.03,0.0889659237995,5.51855625328
415,410-3390,69.43,0.0793977329213,5.51258459673
415,406-8665,61.8,0.0890891232029,5.50570781394
408,412-8769,68.66,0.0801317988347,5.50184930799
415,334-1872,63.56,0.0860805071482,5.47127703434
415,327-4795,69.28,0.0788513671742,5.46282271783
510,414-9027,65.11,0.0838718144403,5.46089383821
415,398-2138,61.32,0.0889840852646,5.45650410842
415,386-1418,61.13,0.0889323681113,5.43643566265
510,342-5062,73.59,0.0738514106257,5.43472530794
510,327-5525,54.72,0.0993121717784,5.43436203971
415,356-3333,64.36,0.0842993344965,5.4255051682
415,338-9952,60.9,0.0890705644845,5.42439737711
408,416-5849,60.95,0.0889910784963,5.42400623435
415,414-4276,60.1,0.0902478518339,5.42389589522
408,383-5474,66.03,0.0819032359903,5.40807067244
510,341-1412,60.73,0.088963168263,5.40273320861
510,401-3077,60.46,0.0890082046341,5.38143605218
408,348-6008,61.19,0.0879158459544,5.37957061395
408,352-6084,66.28,0.0811056591243,5.37568308676
415,408-6302,71.92,0.0746829055481,5.37119456702
415,334-9163,60.31,0.0889436307746,5.36419037202
408,346-1095,60.22,0.0890008303076,5.35963000113
415,345-5089,60.06,0.0890620256322,5.34906525947
510,351-3316,60.05,0.0890676123942,5.34851012427
510,417-3046,60.05,0.0890155802374,5.34538559326
415,341-8412,59.99,0.0890278998517,5.3407837121
415,379-9524,55.93,0.0951514598685,5.32182115044
415,413-2238,62.1,0.0856836180503,5.32095268092
510,373-3959,71.22,0.0746162991447,5.31417282509
408,345-3451,44.38,0.119690110704,5.31184711303
510,334-7443,59.41,0.089040790227,5.28991334738
415,366-9238,59.31,0.0890437415202,5.28118430956
408,366-5780,41.04,0.128214535416,5.26192453345
510,398-5954,58.81,0.0890637891243,5.2378414384
510,331-9149,58.67,0.0889987353994,5.22155580588
408,352-7072,67.59,0.077230677491,5.22002149162
415,404-9348,58.53,0.0889397934362,5.20564610982
510,399-5424,62.87,0.0827958281507,5.20537371583
415,347-9968,70.02,0.0740005869275,5.18152109667
415,415-8164,70.25,0.0737313460613,5.1796270608
408,385-2488,58.2,0.0889278411983,5.17560035774
408,353-6300,58.12,0.0890233105561,5.17403480952
415,402-1381,58.03,0.0890499426328,5.16756817098
415,394-8086,57.93,0.089004819973,5.15604922103
415,361-9923,68.31,0.0754153082266,5.15161970496
408,338-1840,68.06,0.0756397699906,5.14804274556
415,395-9214,59.07,0.0869915643384,5.13859170547
415,397-8772,57.63,0.0890793734381,5.13364429124
415,364-9240,48.06,0.106473590058,5.11712073818
415,396-2867,57.47,0.0890030573567,5.11500570629
415,388-9568,68.19,0.074987010795,5.11336426611
415,328-1768,57.47,0.0889477679332,5.11182822312
415,398-6703,65.42,0.0781004115298,5.10932892228
510,339-1405,57.32,0.0891131689769,5.10796684576
510,367-9495,65.01,0.0784742727329,5.10161247037
415,415-8151,57.28,0.0890490017876,5.10072682239
510,404-2871,57.19,0.0890852171061,5.0947835663
415,332-6633,47.79,0.106438311013,5.08668688332
408,397-8011,54.59,0.0930817325766,5.08133178136
415,401-9909,57.02,0.0891002262312,5.0804948997
510,408-8910,56.96,0.0890298142688,5.07113822075
415,355-4992,69.44,0.0729948515657,5.06876249272
408,398-8122,72.82,0.0696001807329,5.06828516097
415,329-8788,62.61,0.0808549370888,5.06232761113
408,414-1246,65.1,0.0777588772896,5.06210291156
408,413-4957,68.32,0.073938792582,5.0514983092
510,414-2695,56.64,0.0890281696016,5.04255552624
510,401-3685,56.62,0.0890134926257,5.03994395247
408,342-8002,56.24,0.0891311631532,5.01273661573
510,368-6111,56.28,0.0890673351922,5.01270962462
415,396-1106,39.44,0.127055227296,5.01105816454
510,370-9592,56.05,0.0891095149626,4.99458831366
408,387-3332,64.77,0.0770936389837,4.99335499698
415,361-6814,56.05,0.0890084736659,4.98892494897
415,417-2608,56.03,0.0890078632548,4.98711057817
510,421-1469,43.63,0.114237488801,4.9841816364
408,384-3389,59.49,0.0837786496372,4.98399186692
415,336-6128,55.91,0.0889625176713,4.973894363
510,340-6221,74.66,0.0664642976533,4.9622244628
510,375-8596,72.14,0.0686041269244,4.94910171632
415,360-9038,72.3,0.0683003939469,4.93811848236
408,400-3497,56.24,0.0877862734577,4.93710001926
415,400-3197,64.14,0.0769448713123,4.93524404597
408,383-1121,55.29,0.0889347440585,4.917201999
415,332-9460,55.05,0.0890099062268,4.89999533779
415,391-4358,58.08,0.0843351691214,4.89818662257
415,408-1242,54.96,0.0889853063525,4.89063243713
415,344-9302,65.37,0.0746553803594,4.8802222141
415,404-1002,54.86,0.0889264499089,4.878505042
415,403-5552,70.49,0.0690255991118,4.86561448139
415,355-9541,66.49,0.0731410411033,4.86314782296
510,351-1382,54.68,0.0889204565485,4.86217056407
510,335-5882,61.83,0.0785651080797,4.85768063257
510,366-9074,65.77,0.0738218194305,4.85526106395
415,329-8436,54.42,0.0890908908373,4.84832627936
415,371-2500,63.18,0.076688739221,4.84519454398
415,398-4814,54.38,0.0890748498225,4.84389033335
510,414-4803,54.22,0.0890925842173,4.83059991626
510,327-1319,54.18,0.0889646273781,4.82010351135
510,372-8405,53.99,0.0890593593036,4.8083148088
415,363-1123,53.98,0.0890493696353,4.80688497291
415,337-7501,65.35,0.07345568426,4.80032896639
415,408-2002,53.88,0.0890389196181,4.79741698902
510,405-5305,66.91,0.0716761130878,4.7958487267
415,403-9733,55.36,0.0864702571705,4.78699343696
415,415-2285,53.67,0.0890527035223,4.77945859804
415,353-1954,43.2,0.110627219179,4.77909586854
510,395-8595,53.62,0.0889245938037,4.76813671975
415,330-2693,53.52,0.0890703641068,4.767045887
510,402-5509,75.37,0.0632103466471,4.76416382679
510,350-6473,53.36,0.0890239715831,4.75031912367
510,413-4039,53.31,0.0890850734311,4.74912526461
510,398-3176,69.9,0.0677751103311,4.73748021214
415,388-8891,53.07,0.0890468327225,4.72571541259
415,386-9790,76.12,0.0619678992111,4.71699648795
408,360-1320,47.5,0.0992749515653,4.71556019935
415,406-7643,52.95,0.089048016748,4.7150924868
415,394-6278,69.9,0.0674293749223,4.71331330707
415,402-9691,64.43,0.073117718273,4.71097458833
510,403-2455,52.8,0.0890386273118,4.70123952206
408,398-8745,61.27,0.0766933500829,4.69900155958
408,396-5561,60.35,0.0778585329997,4.69876246653
415,353-6870,52.79,0.0889960725957,4.69810267233
408,357-3187,67.62,0.0694254726574,4.69455046109
510,399-8859,52.64,0.0889414227062,4.68187649126
510,387-2799,65.72,0.0710093518459,4.66673460332
415,385-3111,52.13,0.0890189425295,4.64055747406
510,378-4013,52.1,0.0890472832333,4.63936345645
408,365-6756,52.12,0.088997495232,4.63854945149
415,404-8765,40.57,0.113749679394,4.61482449303
415,417-7888,65.05,0.0707217834685,4.60045201462
415,394-5753,51.62,0.0890292093843,4.59568778842
510,402-9558,69.69,0.0656252614699,4.57342447184
415,390-3401,51.37,0.0889921163315,4.57152501595
415,332-3693,49.43,0.0924785870943,4.57121656007
510,394-3312,51.32,0.0890184198821,4.56842530835
510,362-1146,57.98,0.0787262836195,4.56454992426
510,393-3194,51.29,0.088957029486,4.56260604233
510,403-8904,51.22,0.0889317527323,4.55508437495
415,335-6832,71.75,0.0634343448287,4.55141424146
415,390-9359,51.03,0.0891081026386,4.54718647765
408,363-3469,70.85,0.0641690115993,4.54637447181
415,406-8809,67.4,0.0674468202882,4.54591568743
408,393-7892,51.01,0.0890741919886,4.54367453334
510,346-7795,67.6,0.0671428598272,4.53885732432
510,359-9223,65.65,0.0690751693501,4.53478486783
415,359-6196,62.78,0.0721919161013,4.53220849284
510,391-6607,66.18,0.068477340329,4.53183038298
415,367-2436,50.85,0.0890418462886,4.52777788378
415,358-1129,50.83,0.0890156631563,4.52466615823
415,349-3843,50.83,0.0890149364544,4.52462921998
415,333-3704,67.49,0.0669775828399,4.52031706587
415,330-6208,50.8,0.0889338814703,4.51784117869
415,402-7372,50.74,0.0889585029391,4.51375443913
415,391-7937,66.38,0.067967742569,4.51169875173
415,353-2080,50.66,0.0890443258992,4.51098555006
510,407-2441,55.12,0.0818284608057,4.51038475961
510,379-3132,62.39,0.072236841866,4.50685656402
510,338-8478,67.25,0.0670086965678,4.50633484418
415,405-1132,68.62,0.0654904821268,4.49395688354
415,416-9723,53.14,0.0844321919046,4.48672667781
415,350-9313,56.47,0.079334997981,4.48004733599
408,415-2393,62.62,0.0715314536691,4.47929962876
510,413-7655,25.87,0.173017290713,4.47595731074
415,344-4691,81.38,0.0549700844612,4.47346547346
510,328-1373,50.27,0.0889768394794,4.47286572063
408,337-1802,50.24,0.0889886850505,4.47079153694
415,381-8422,68.57,0.0650490145315,4.46041092642
510,329-8669,66.28,0.0672904778119,4.46001286937
510,363-1366,67.77,0.0657632902531,4.45677818046
415,396-4869,50.04,0.0890268498833,4.45490356816
510,394-7710,49.96,0.0890202892643,4.44745365164
510,334-9806,63.45,0.0700682588761,4.44583102569
510,404-5427,55.9,0.0795181257709,4.4450632306
510,421-7214,47.52,0.0934421749337,4.44037215285
408,391-6558,70.27,0.0629564078563,4.42394678006
510,353-9339,68.78,0.0641848629853,4.41463487613
408,337-2986,54.86,0.0804283097513,4.41229707296
415,400-6999,49.58,0.0889738383472,4.41132290525
408,378-4145,74.05,0.0595022155452,4.40613906112
415,330-3008,65.9,0.0667791339804,4.40074492931
415,384-8890,49.42,0.0889974872375,4.39825581928
415,381-4756,56.14,0.078255621245,4.39327057669
510,380-9674,49.05,0.0890744890895,4.36910368984
415,403-9766,68.69,0.063525784852,4.36358616148
408,328-1222,62.69,0.0695440710988,4.35971781718
510,410-9961,53.16,0.0818552871246,4.35142706354
408,405-6559,62.95,0.068743337784,4.32739311351
415,355-1113,48.59,0.0890289740361,4.32591784841
510,379-2523,48.47,0.0889553325781,4.31166497006
415,399-5564,62.35,0.0691491666067,4.31145053793
415,414-6426,48.28,0.0890853754037,4.30104192449
510,405-8753,65.67,0.0653651453167,4.29252909295
408,392-5296,53.58,0.0799520780258,4.28383234062
408,421-2723,48.07,0.0890992209665,4.28299955186
408,328-9006,56.01,0.0764051459599,4.27945222521
415,411-1325,54.81,0.0780687323283,4.27894721891
408,416-6594,70.28,0.0608428005563,4.2760320231
415,336-6533,70.75,0.0604060068767,4.27372498653
415,356-3646,70.69,0.0604178724383,4.27093940266
510,340-5678,70.13,0.0608935110037,4.27046192669
510,344-2416,47.93,0.0890584664891,4.26857229882
415,366-9538,47.89,0.0890220049891,4.26326381893
415,366-3944,65.56,0.0649192838729,4.25610825071
510,378-6986,77.67,0.0547598425776,4.253196973
510,372-2296,47.44,0.0890845733791,4.2261721611
408,340-8177,47.27,0.0890889715765,4.21123568642
415,368-8026,47.23,0.089031206192,4.20494386845
408,410-5192,47.18,0.0890442351122,4.20110701259
415,342-1702,47.14,0.0890966085832,4.20001412861
415,350-7273,67.82,0.0619061031184,4.19847191349
408,401-5169,47.11,0.0890976209718,4.19738892398
510,348-3777,47.13,0.0890053058227,4.19482006342
